AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),Auto-AddedZeroLengthBoatTailFX(N),Auto-AddedZeroLengthBoatTailFY(N),Auto-AddedZeroLengthBoatTailFZ(N),Auto-AddedZeroLengthBoatTailMX(Nm),Auto-AddedZeroLengthBoatTailMY(Nm),Auto-AddedZeroLengthBoatTailMZ(Nm),FirstStage.AirbrakesAssemblyFX(N),FirstStage.AirbrakesAssemblyFY(N),FirstStage.AirbrakesAssemblyFZ(N),FirstStage.AirbrakesAssemblyMX(Nm),FirstStage.AirbrakesAssemblyMY(Nm),FirstStage.AirbrakesAssemblyMZ(Nm),FirstStage.AirbrakesFX(N),FirstStage.AirbrakesFY(N),FirstStage.AirbrakesFZ(N),FirstStage.AirbrakesMX(Nm),FirstStage.AirbrakesMY(Nm),FirstStage.AirbrakesMZ(Nm),FirstStage.Avionics+UpperplumbingFX(N),FirstStage.Avionics+UpperplumbingFY(N),FirstStage.Avionics+UpperplumbingFZ(N),FirstStage.Avionics+UpperplumbingMX(Nm),FirstStage.Avionics+UpperplumbingMY(Nm),FirstStage.Avionics+UpperplumbingMZ(Nm),FirstStage.AvionicsTube+UpperPlumbingFX(N),FirstStage.AvionicsTube+UpperPlumbingFY(N),FirstStage.AvionicsTube+UpperPlumbingFZ(N),FirstStage.AvionicsTube+UpperPlumbingMX(Nm),FirstStage.AvionicsTube+UpperPlumbingMY(Nm),FirstStage.AvionicsTube+UpperPlumbingMZ(Nm),FirstStage.BallastFX(N),FirstStage.BallastFY(N),FirstStage.BallastFZ(N),FirstStage.BallastMX(Nm),FirstStage.BallastMY(Nm),FirstStage.BallastMZ(Nm),FirstStage.CameraAssemblyFX(N),FirstStage.CameraAssemblyFY(N),FirstStage.CameraAssemblyFZ(N),FirstStage.CameraAssemblyMX(Nm),FirstStage.CameraAssemblyMY(Nm),FirstStage.CameraAssemblyMZ(Nm),FirstStage.ChutesFX(N),FirstStage.ChutesFY(N),FirstStage.ChutesFZ(N),FirstStage.ChutesMX(Nm),FirstStage.ChutesMY(Nm),FirstStage.ChutesMZ(Nm),FirstStage.CouplerFX(N),FirstStage.CouplerFY(N),FirstStage.CouplerFZ(N),FirstStage.CouplerMX(Nm),FirstStage.CouplerMY(Nm),FirstStage.CouplerMZ(Nm),FirstStage.DiskplateFX(N),FirstStage.DiskplateFY(N),FirstStage.DiskplateFZ(N),FirstStage.DiskplateMX(Nm),FirstStage.DiskplateMY(Nm),FirstStage.DiskplateMZ(Nm),FirstStage.FinCan+CC+MoterLinerFX(N),FirstStage.FinCan+CC+MoterLinerFY(N),FirstStage.FinCan+CC+MoterLinerFZ(N),FirstStage.FinCan+CC+MoterLinerMX(Nm),FirstStage.FinCan+CC+MoterLinerMY(Nm),FirstStage.FinCan+CC+MoterLinerMZ(Nm),FirstStage.FinsFX(N),FirstStage.FinsFY(N),FirstStage.FinsFZ(N),FirstStage.FinsMX(Nm),FirstStage.FinsMY(Nm),FirstStage.FinsMZ(Nm),FirstStage.InjectorBulkheadCasingFX(N),FirstStage.InjectorBulkheadCasingFY(N),FirstStage.InjectorBulkheadCasingFZ(N),FirstStage.InjectorBulkheadCasingMX(Nm),FirstStage.InjectorBulkheadCasingMY(Nm),FirstStage.InjectorBulkheadCasingMZ(Nm),FirstStage.LowerBulkheadCasingFX(N),FirstStage.LowerBulkheadCasingFY(N),FirstStage.LowerBulkheadCasingFZ(N),FirstStage.LowerBulkheadCasingMX(Nm),FirstStage.LowerBulkheadCasingMY(Nm),FirstStage.LowerBulkheadCasingMZ(Nm),FirstStage.LowerInjectorBulkheadFX(N),FirstStage.LowerInjectorBulkheadFY(N),FirstStage.LowerInjectorBulkheadFZ(N),FirstStage.LowerInjectorBulkheadMX(Nm),FirstStage.LowerInjectorBulkheadMY(Nm),FirstStage.LowerInjectorBulkheadMZ(Nm),FirstStage.LowerPVBulkheadFX(N),FirstStage.LowerPVBulkheadFY(N),FirstStage.LowerPVBulkheadFZ(N),FirstStage.LowerPVBulkheadMX(Nm),FirstStage.LowerPVBulkheadMY(Nm),FirstStage.LowerPVBulkheadMZ(Nm),FirstStage.LowerPlumbingFX(N),FirstStage.LowerPlumbingFY(N),FirstStage.LowerPlumbingFZ(N),FirstStage.LowerPlumbingMX(Nm),FirstStage.LowerPlumbingMY(Nm),FirstStage.LowerPlumbingMZ(Nm),FirstStage.LowerPlumbingTubeFX(N),FirstStage.LowerPlumbingTubeFY(N),FirstStage.LowerPlumbingTubeFZ(N),FirstStage.LowerPlumbingTubeMX(Nm),FirstStage.LowerPlumbingTubeMY(Nm),FirstStage.LowerPlumbingTubeMZ(Nm),FirstStage.MotorFX(N),FirstStage.MotorFY(N),FirstStage.MotorFZ(N),FirstStage.MotorMX(Nm),FirstStage.MotorMY(Nm),FirstStage.MotorMZ(Nm),FirstStage.NoseConeShellFX(N),FirstStage.NoseConeShellFY(N),FirstStage.NoseConeShellFZ(N),FirstStage.NoseConeShellMX(Nm),FirstStage.NoseConeShellMY(Nm),FirstStage.NoseConeShellMZ(Nm),FirstStage.NozzleFX(N),FirstStage.NozzleFY(N),FirstStage.NozzleFZ(N),FirstStage.NozzleHousingMassFX(N),FirstStage.NozzleHousingMassFY(N),FirstStage.NozzleHousingMassFZ(N),FirstStage.NozzleHousingMassMX(Nm),FirstStage.NozzleHousingMassMY(Nm),FirstStage.NozzleHousingMassMZ(Nm),FirstStage.NozzleMX(Nm),FirstStage.NozzleMY(Nm),FirstStage.NozzleMZ(Nm),FirstStage.PayloadFX(N),FirstStage.PayloadFY(N),FirstStage.PayloadFZ(N),FirstStage.PayloadMX(Nm),FirstStage.PayloadMY(Nm),FirstStage.PayloadMZ(Nm),FirstStage.PressureVesselFX(N),FirstStage.PressureVesselFY(N),FirstStage.PressureVesselFZ(N),FirstStage.PressureVesselMX(Nm),FirstStage.PressureVesselMY(Nm),FirstStage.PressureVesselMZ(Nm),FirstStage.RecoveryBulkheadFX(N),FirstStage.RecoveryBulkheadFY(N),FirstStage.RecoveryBulkheadFZ(N),FirstStage.RecoveryBulkheadMX(Nm),FirstStage.RecoveryBulkheadMY(Nm),FirstStage.RecoveryBulkheadMZ(Nm),FirstStage.RecoverySystemFX(N),FirstStage.RecoverySystemFY(N),FirstStage.RecoverySystemFZ(N),FirstStage.RecoverySystemMX(Nm),FirstStage.RecoverySystemMY(Nm),FirstStage.RecoverySystemMZ(Nm),FirstStage.RecoveryTubeFX(N),FirstStage.RecoveryTubeFY(N),FirstStage.RecoveryTubeFZ(N),FirstStage.RecoveryTubeMX(Nm),FirstStage.RecoveryTubeMY(Nm),FirstStage.RecoveryTubeMZ(Nm),FirstStage.UpperBulkheadCasingFX(N),FirstStage.UpperBulkheadCasingFY(N),FirstStage.UpperBulkheadCasingFZ(N),FirstStage.UpperBulkheadCasingMX(Nm),FirstStage.UpperBulkheadCasingMY(Nm),FirstStage.UpperBulkheadCasingMZ(Nm),FirstStage.UpperPVBulkheadFX(N),FirstStage.UpperPVBulkheadFY(N),FirstStage.UpperPVBulkheadFZ(N),FirstStage.UpperPVBulkheadMX(Nm),FirstStage.UpperPVBulkheadMY(Nm),FirstStage.UpperPVBulkheadMZ(Nm),FirstStage.intermediateTubeFX(N),FirstStage.intermediateTubeFY(N),FirstStage.intermediateTubeFZ(N),FirstStage.intermediateTubeMX(Nm),FirstStage.intermediateTubeMY(Nm),FirstStage.intermediateTubeMZ(Nm),GravityFX(N),GravityFY(N),GravityFZ(N),TotalFX(N),TotalFY(N),TotalFZ(N)
6.491502082213839e-05,-1.1670231717725915e-20,22.00849067573173,-1.6115321057802958e-20,-2.041635127648713e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.414862945106137e-07,0.0,-0.0001005146308235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.629375188056959e-06,0.0,-0.0002553071622918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.546700589207137e-07,0.0,-3.990430843696067e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.851406579099678e-06,0.0,-0.0004467875340108,0.0,0.0,0.0,3.865942687999657e-05,-1.1670231717725915e-20,-2.1588156910986527e-05,-1.6046568611873135e-21,-4.47381834751924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.087782068047771e-07,0.0,-0.0001110586155969,0.0,0.0,0.0,0.0,0.0,22.01044652004011,0.0,0.0,0.0,1.487761568503651e-05,0.0,-0.0001514381960136,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6076417871856445e-06,0.0,-0.0004085919742978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.773709604321847e-06,0.0,-0.0002779229542271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.109105382050714e-07,0.0,-0.0001427307757694,0.0,0.0,0.0,26.41754385769915,0.0,-504.0767653028123,-25.12256875594046,-0.0,-479.36716837895
7.625489857782014e-05,-7.002139030635549e-21,30.25118571894512,-9.581878215027045e-21,-2.3985155915137597e-05,-2.117582368135751e-21,0.0,0.0,0.0,0.0,0.0,0.0,7.535462774770566e-07,0.0,-0.0001180733343511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.914007544791724e-06,0.0,-0.0002999062692518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.991578721583915e-07,0.0,-4.687511373738983e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.349513203385517e-06,0.0,-0.0005248359711906,0.0,0.0,0.0,4.5412766411701374e-05,-7.002139030635549e-21,-2.5359349730266823e-05,-8.752673788294436e-22,-5.2553409085550845e-06,-2.117582368135751e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.325932819843999e-07,0.0,-0.0001304592271245,0.0,0.0,0.0,0.0,0.0,30.25348322585608,0.0,0.0,0.0,1.747655719713594e-05,0.0,-0.0001778926371707,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0631656179442358e-06,0.0,-0.0004799681041372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0835554572240617e-06,0.0,-0.0003264727694808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0700357140174204e-06,0.0,-0.0001676641347785,0.0,0.0,0.0,26.41634936452862,0.0,-504.0539730153528,-24.69058265224248,-0.0,-471.1243824870896
2.1736735057229063e-05,0.0,30.251864224650323,0.0,2.65963404372582e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.310798779623042e-07,0.0,-8.321502491342153e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.348942890024253e-06,0.0,-0.00021136616328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.108387115510348e-07,0.0,-3.303636489062835e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3606500575424425e-06,0.0,-0.0003698907857401,0.0,0.0,0.0,0.0,0.0,-1.7650511681776006e-05,0.0,-2.917557929431479e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8679015716055e-07,0.0,-9.194428102683944e-05,0.0,0.0,0.0,0.0,0.0,30.25348322585608,0.0,0.0,0.0,1.2317024369799468e-05,0.0,-0.0001253741186817,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.158839703916767e-06,0.0,-0.000338269076273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4684358625657717e-06,0.0,-0.0002300895438856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.541334267064721e-07,0.0,-0.000118165335377,0.0,0.0,0.0,26.416349342620443,0.0,-504.05397259732,-24.69054731820308,-0.0,-471.1237082734542
8.255819198509739e-07,0.0,20.28877963241811,-4.5586842647366866e-24,1.0101088697594414e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.017092006172904e-08,0.0,-3.1605860075764496e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.123413695679177e-08,0.0,-8.027888459244183e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.007855264506431e-09,0.0,-1.2547526450078504e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.96597396743856e-08,0.0,-1.404880480367732e-05,0.0,0.0,0.0,0.0,0.0,-6.70383258296271e-07,-4.5586842647366866e-24,-9.117368529473373e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2286849576204417e-08,0.0,-3.4921314797712188e-06,0.0,0.0,0.0,0.0,0.0,20.28884112362792,0.0,0.0,0.0,4.678123278080921e-07,0.0,-4.761828595615826e-06,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.199479005092855e-08,0.0,-1.2847782120798262e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57725939706808e-08,0.0,-8.739020310948882e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.864270648765524e-08,0.0,-4.488032130758558e-06,0.0,0.0,0.0,26.414178286822,0.0,-504.0125463848732,-25.20910117386804,-0.0,-481.0183052733458
1.916776728463453e-06,0.0,12.865886671967491,0.0,2.3451453208559707e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6831391575286666e-08,0.0,-7.338021290196371e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1895173460122817e-07,0.0,-1.8638574077098786e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.859206245538881e-08,0.0,-2.913194452207959e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.081655355521493e-07,0.0,-3.261750463492287e-05,0.0,0.0,0.0,0.0,0.0,-1.5564476376949195e-06,0.0,-9.117368529473373e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.174400455153425e-08,0.0,-8.107779723537973e-06,0.0,0.0,0.0,0.0,0.0,12.866029437836126,0.0,0.0,0.0,1.086133019231751e-06,0.0,-1.105567117336218e-05,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.903696067535403e-07,0.0,-2.9829056544648245e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2948879770566768e-07,0.0,-2.028962886739297e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.650057603690707e-08,0.0,-1.0419990232078846e-05,0.0,0.0,0.0,26.41309275872265,0.0,-503.9918332748312,-25.595973386494453,-0.0,-488.4002668431542
1.4986512891256326e-05,0.0,33.774668313459266,0.0,1.8333691967333377e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6615597588204193e-07,0.0,-5.737306196631181e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.300361787403866e-07,0.0,-0.0001457275773944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4536392242517066e-07,0.0,-2.2777105600625787e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6275633127956765e-06,0.0,-0.0002550232604402,0.0,0.0,0.0,0.0,0.0,-1.2169243443290486e-05,0.0,-1.4587789647157397e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.045657377520682e-07,0.0,-6.339149616657792e-05,0.0,0.0,0.0,0.0,0.0,33.77578454284926,0.0,0.0,0.0,8.492040962634136e-06,0.0,-8.643988375393516e-05,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4884240419605005e-06,0.0,-0.000233221496893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.012421273313846e-06,0.0,-0.0001586365163368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.199414857524995e-07,0.0,-8.146974799216277e-05,0.0,0.0,0.0,26.407665131074094,0.0,-503.8882679697789,-24.49779404926733,-0.0,-467.4457568018848
2.0972162468369502e-05,0.0,46.12099505138848,0.0,2.5655699546934524e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.123995602367674e-07,0.0,-8.028800177657146e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.301494883001389e-06,0.0,-0.0002039315245124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0342262541399667e-07,0.0,-3.187433670529888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.277616045252431e-06,0.0,-0.0003568801678968,0.0,0.0,0.0,0.0,0.0,-1.7029668789755962e-05,0.0,-2.917557929431479e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.661502741056043e-07,0.0,-8.871021316293382e-05,0.0,0.0,0.0,0.0,0.0,46.12255710549852,0.0,0.0,0.0,1.1883782708405989e-05,0.0,-0.000120964182537,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0829042123624594e-06,0.0,-0.0003263707272217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.416784784054662e-06,0.0,-0.0002219963249122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.276073755362095e-07,0.0,-0.0001140089625227,0.0,0.0,0.0,26.406700234420484,0.0,-503.8698566448419,-23.851563141565503,-0.0,-455.11493652019146
6.265037861142658e-05,-9.336185374180731e-21,49.36524595712465,-1.2778409482591156e-20,-1.9723259291879974e-05,-8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,6.191072377661473e-07,0.0,-9.700805146162658e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.572532383926014e-06,0.0,-0.0002464004507125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.457855733931605e-07,0.0,-3.851219643026575e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7519316718705246e-06,0.0,-0.0004312007887469,0.0,0.0,0.0,3.731074410866628e-05,-9.336185374180731e-21,-2.0835026883750952e-05,-1.1670231717725916e-21,-4.3177435628101375e-06,-8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.840515870078161e-07,0.0,-0.0001071841960599,0.0,0.0,0.0,0.0,0.0,49.36713356934351,0.0,0.0,0.0,1.435859133722593e-05,0.0,-0.0001461550840089,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.516670921519389e-06,0.0,-0.0003943377291915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7118315124233973e-06,0.0,-0.0002682272622913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.791322776279291e-07,0.0,-0.0001377514330755,0.0,0.0,0.0,26.405494092724357,0.0,-503.8468420902732,-23.68080521226532,-0.0,-451.8566811307013
2.1355570774726363e-05,0.0,49.36554295811562,0.0,2.6124077724177117e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.217671325061955e-07,0.0,-8.175580875802303e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3252885165657366e-06,0.0,-0.0002076597542453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0714155160495962e-07,0.0,-3.2457056076935146e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.319254903990039e-06,0.0,-0.0003634045699294,0.0,0.0,0.0,0.0,0.0,-1.7341001324032405e-05,0.0,-2.917557929431479e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.765005047060955e-07,0.0,-9.033199309673964e-05,0.0,0.0,0.0,0.0,0.0,49.36713356934351,0.0,0.0,0.0,1.2101039322177225e-05,0.0,-0.0001231756222005,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.120983393637685e-06,0.0,-0.0003323373626013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4426861213796306e-06,0.0,-0.0002260548112159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.409093281587976e-07,0.0,-0.0001160932484363,0.0,0.0,0.0,26.405494070408817,0.0,-503.8468416644674,-23.680789780652084,-0.0,-451.8563866779798
7.745062304052516e-07,0.0,65.68422971795056,-4.5586842647366866e-24,9.47403448113634e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.892302009670351e-08,0.0,-2.9650522810597398e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8064471045626926e-08,0.0,-7.531232793891739e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.512438978391294e-09,0.0,-1.1771257555807163e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.411282432984711e-08,0.0,-1.3179657389310545e-05,0.0,0.0,0.0,0.0,0.0,-6.289091340558855e-07,-4.5586842647366866e-24,-9.117368529473373e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0908044904847712e-08,0.0,-3.276086265342907e-06,0.0,0.0,0.0,0.0,0.0,65.68428740492742,0.0,0.0,0.0,4.388705152520311e-07,0.0,-4.4672319328126e-06,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.692207669309977e-08,0.0,-1.205293752250784e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.232215056738522e-08,0.0,-8.19836955713018e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6870688537318986e-08,0.0,-4.210374239104829e-06,0.0,0.0,0.0,26.403302480061207,0.0,-503.805023629481,-22.825726627662444,-0.0,-435.5408097791446
